id,state_id:id,name,statcode,country_id:id
city_76616,co_76,RIOFRÍO,76616,base.co
city_76622,co_76,ROLDANILLO,76622,base.co
city_76670,co_76,SAN PEDRO,76670,base.co
city_76736,co_76,SEVILLA,76736,base.co
city_76823,co_76,TORO,76823,base.co
city_76828,co_76,TRUJILLO,76828,base.co
city_76834,co_76,TULUÁ,76834,base.co
city_76845,co_76,ULLOA,76845,base.co
city_76863,co_76,VERSALLES,76863,base.co
city_76869,co_76,VIJES,76869,base.co
city_76890,co_76,YOTOCO,76890,base.co
city_76892,co_76,YUMBO,76892,base.co
city_76895,co_76,ZARZAL,76895,base.co
city_81001,co_81,ARAUCA,81001,base.co
city_81065,co_81,ARAUQUITA,81065,base.co
city_81220,co_81,CRAVO NORTE,81220,base.co
city_81300,co_81,FORTUL,81300,base.co
city_81591,co_81,PUERTO RONDÓN,81591,base.co
city_81736,co_81,SARAVENA,81736,base.co
city_81794,co_81,TAME,81794,base.co
city_85001,co_85,YOPAL,85001,base.co
city_85010,co_85,AGUAZUL,85010,base.co
city_85015,co_85,CHÁMEZA,85015,base.co
city_85125,co_85,HATO COROZAL,85125,base.co
city_85136,co_85,LA SALINA,85136,base.co
city_85139,co_85,MANÍ,85139,base.co
city_85162,co_85,MONTERREY,85162,base.co
city_85225,co_85,NUNCHÍA,85225,base.co
city_85230,co_85,OROCUÉ,85230,base.co
city_85250,co_85,PAZ DE ARIPORO,85250,base.co
city_85263,co_85,PORE,85263,base.co
city_85279,co_85,RECETOR,85279,base.co
city_85300,co_85,SABANALARGA,85300,base.co
city_85315,co_85,SÁCAMA,85315,base.co
city_85325,co_85,SAN LUIS DE PALENQUE,85325,base.co
city_85400,co_85,TÁMARA,85400,base.co
city_85410,co_85,TAURAMENA,85410,base.co
city_85430,co_85,TRINIDAD,85430,base.co
city_85440,co_85,VILLANUEVA,85440,base.co
city_86001,co_86,MOCOA,86001,base.co
city_86219,co_86,COLÓN,86219,base.co
city_86320,co_86,ORITO,86320,base.co
city_86568,co_86,PUERTO ASÍS,86568,base.co
city_86569,co_86,PUERTO CAICEDO,86569,base.co
city_86571,co_86,PUERTO GUZMÁN,86571,base.co
city_86573,co_86,PUERTO LEGUÍZAMO,86573,base.co
city_86749,co_86,SIBUNDOY,86749,base.co
city_86755,co_86,SAN FRANCISCO,86755,base.co
city_86757,co_86,SAN MIGUEL,86757,base.co
city_86760,co_86,SANTIAGO,86760,base.co
city_86865,co_86,VALLE DEL GUAMUEZ,86865,base.co
city_86885,co_86,VILLAGARZÓN,86885,base.co
city_88001,co_88,SAN ANDRÉS,88001,base.co
city_88564,co_88,PROVIDENCIA,88564,base.co
city_91001,co_91,LETICIA,91001,base.co
city_91263,co_91,EL ENCANTO,91263,base.co
city_91405,co_91,LA CHORRERA,91405,base.co
city_91407,co_91,LA PEDRERA,91407,base.co
city_91430,co_91,LA VICTORIA,91430,base.co
city_91460,co_91,MIRITÍ - PARANÁ,91460,base.co
city_91530,co_91,PUERTO ALEGRÍA,91530,base.co
city_91536,co_91,PUERTO ARICA,91536,base.co
city_91540,co_91,PUERTO NARIÑO,91540,base.co
city_91669,co_91,PUERTO SANTANDER,91669,base.co
city_91798,co_91,TARAPACÁ,91798,base.co
city_94001,co_94,INÍRIDA,94001,base.co
city_94343,co_94,BARRANCO MINAS,94343,base.co
city_94663,co_94,MAPIRIPANA,94663,base.co
city_94883,co_94,SAN FELIPE,94883,base.co
city_94884,co_94,PUERTO COLOMBIA,94884,base.co
city_94885,co_94,LA GUADALUPE,94885,base.co
city_94886,co_94,CACAHUAL,94886,base.co
city_94887,co_94,PANA PANA,94887,base.co
city_94888,co_94,MORICHAL,94888,base.co
city_95001,co_95,SAN JOSÉ DEL GUAVIARE,95001,base.co
city_95015,co_95,CALAMAR,95015,base.co
city_95025,co_95,EL RETORNO,95025,base.co
city_95200,co_95,MIRAFLORES,95200,base.co
city_97001,co_97,MITÚ,97001,base.co
city_97161,co_97,CARURÚ,97161,base.co
city_97511,co_97,PACOA,97511,base.co
city_97666,co_97,TARAIRA,97666,base.co
city_97777,co_97,PAPUNAUA,97777,base.co
city_97889,co_97,YAVARATÉ,97889,base.co
city_99001,co_99,PUERTO CARREÑO,99001,base.co
city_99524,co_99,LA PRIMAVERA,99524,base.co
city_99773,co_99,CUMARIBO,99773,base.co
