id,city_id/id,district_id/id,name,code
barrio_208101,l10n_co_base.city_11001,localidad_1,PARAMO IV,208101
barrio_208101,l10n_co_base.city_11001,localidad_2,PARAMO IV,208101
barrio_208104,l10n_co_base.city_11001,localidad_1,PARAMO URBANO,208104
barrio_208104,l10n_co_base.city_11001,localidad_2,PARAMO URBANO,208104
barrio_208107,l10n_co_base.city_11001,localidad_2,LA ESPERANZA NORORIENTAL,208107
barrio_208108,l10n_co_base.city_11001,localidad_2,SAN ISIDRO RURAL,208108
barrio_208203,l10n_co_base.city_11001,localidad_1,LA ESTRELLITA,208203
barrio_209104,l10n_co_base.city_11001,localidad_20,SAN JUAN URBANO,209104
barrio_2101,l10n_co_base.city_11001,localidad_14,LA FRAGUITA,2101
barrio_2101,l10n_co_base.city_11001,localidad_15,LA FRAGUITA,2101
barrio_2102,l10n_co_base.city_11001,localidad_3,SAN ANTONIO,2102
barrio_2102,l10n_co_base.city_11001,localidad_14,SAN ANTONIO,2102
barrio_2102,l10n_co_base.city_11001,localidad_15,SAN ANTONIO,2102
barrio_2103,l10n_co_base.city_11001,localidad_15,RESTREPO,2103
barrio_2103,l10n_co_base.city_11001,localidad_18,RESTREPO,2103
barrio_2104,l10n_co_base.city_11001,localidad_15,RESTREPO OCCIDENTAL,2104
barrio_2104,l10n_co_base.city_11001,localidad_18,RESTREPO OCCIDENTAL,2104
barrio_2105,l10n_co_base.city_11001,localidad_15,SANTANDER,2105
barrio_2106,l10n_co_base.city_11001,localidad_15,SENA,2106
barrio_2106,l10n_co_base.city_11001,localidad_16,SENA,2106
barrio_2107,l10n_co_base.city_11001,localidad_14,LA FRAGUA,2107
barrio_2107,l10n_co_base.city_11001,localidad_15,LA FRAGUA,2107
barrio_2107,l10n_co_base.city_11001,localidad_16,LA FRAGUA,2107
barrio_2201,l10n_co_base.city_11001,localidad_18,OLAYA,2201
barrio_2202,l10n_co_base.city_11001,localidad_18,QUIROGA,2202
barrio_2203,l10n_co_base.city_11001,localidad_18,QUIROGA CENTRAL,2203
barrio_2204,l10n_co_base.city_11001,localidad_18,QUIROGA SUR,2204
barrio_2205,l10n_co_base.city_11001,localidad_6,SANTA LUCIA,2205
barrio_2205,l10n_co_base.city_11001,localidad_18,SANTA LUCIA,2205
barrio_2209,l10n_co_base.city_11001,localidad_18,QUIROGA I,2209
barrio_2301,l10n_co_base.city_11001,localidad_15,EDUARDO FREY,2301
barrio_2301,l10n_co_base.city_11001,localidad_16,EDUARDO FREY,2301
barrio_2301,l10n_co_base.city_11001,localidad_18,EDUARDO FREY,2301
barrio_2302,l10n_co_base.city_11001,localidad_15,SANTANDER SUR,2302
barrio_2302,l10n_co_base.city_11001,localidad_18,SANTANDER SUR,2302
barrio_2303,l10n_co_base.city_11001,localidad_18,CENTENARIO,2303
barrio_2304,l10n_co_base.city_11001,localidad_15,SANTIAGO PEREZ,2304
barrio_2304,l10n_co_base.city_11001,localidad_18,SANTIAGO PEREZ,2304
barrio_2305,l10n_co_base.city_11001,localidad_15,LIBERTADOR,2305
barrio_2305,l10n_co_base.city_11001,localidad_18,LIBERTADOR,2305
barrio_2306,l10n_co_base.city_11001,localidad_15,BRAVO PAEZ,2306
barrio_2306,l10n_co_base.city_11001,localidad_18,BRAVO PAEZ,2306
barrio_2307,l10n_co_base.city_11001,localidad_18,INGLES,2307
barrio_2308,l10n_co_base.city_11001,localidad_6,CLARET,2308
barrio_2308,l10n_co_base.city_11001,localidad_18,CLARET,2308
barrio_2309,l10n_co_base.city_11001,localidad_15,VILLA MAYOR ORIENTAL,2309
barrio_2309,l10n_co_base.city_11001,localidad_16,VILLA MAYOR ORIENTAL,2309
barrio_2309,l10n_co_base.city_11001,localidad_18,VILLA MAYOR ORIENTAL,2309
barrio_2310,l10n_co_base.city_11001,localidad_15,MURILLO TORO,2310
barrio_2310,l10n_co_base.city_11001,localidad_18,MURILLO TORO,2310
barrio_2311,l10n_co_base.city_11001,localidad_15,VILLA MAYOR,2311
barrio_2311,l10n_co_base.city_11001,localidad_18,VILLA MAYOR,2311
barrio_2401,l10n_co_base.city_11001,localidad_6,TUNAL ORIENTAL,2401
barrio_2401,l10n_co_base.city_11001,localidad_18,TUNAL ORIENTAL,2401
barrio_2402,l10n_co_base.city_11001,localidad_6,SAN VICENTE FERRER,2402
barrio_2403,l10n_co_base.city_11001,localidad_6,VENECIA OCCIDENTAL,2403
barrio_2403,l10n_co_base.city_11001,localidad_8,VENECIA OCCIDENTAL,2403
barrio_2404,l10n_co_base.city_11001,localidad_6,VENECIA,2404
barrio_2404,l10n_co_base.city_11001,localidad_8,VENECIA,2404
barrio_2404,l10n_co_base.city_11001,localidad_16,VENECIA,2404
barrio_2405,l10n_co_base.city_11001,localidad_6,ESCUELA GENERAL SANTANDER,2405
barrio_2405,l10n_co_base.city_11001,localidad_15,ESCUELA GENERAL SANTANDER,2405
barrio_2405,l10n_co_base.city_11001,localidad_16,ESCUELA GENERAL SANTANDER,2405
barrio_2405,l10n_co_base.city_11001,localidad_18,ESCUELA GENERAL SANTANDER,2405
barrio_2406,l10n_co_base.city_11001,localidad_6,SAMORE,2406
barrio_2406,l10n_co_base.city_11001,localidad_18,SAMORE,2406
barrio_2407,l10n_co_base.city_11001,localidad_6,EL CARMEN,2407
barrio_2408,l10n_co_base.city_11001,localidad_6,FATIMA,2408
barrio_2409,l10n_co_base.city_11001,localidad_6,NUEVO MUZU,2409
barrio_2409,l10n_co_base.city_11001,localidad_19,NUEVO MUZU,2409
barrio_2410,l10n_co_base.city_11001,localidad_6,PARQUE EL TUNAL,2410
barrio_2410,l10n_co_base.city_11001,localidad_19,PARQUE EL TUNAL,2410
barrio_2411,l10n_co_base.city_11001,localidad_6,ISLA DEL SOL,2411
barrio_2411,l10n_co_base.city_11001,localidad_8,ISLA DEL SOL,2411
barrio_2411,l10n_co_base.city_11001,localidad_19,ISLA DEL SOL,2411
barrio_2412,l10n_co_base.city_11001,localidad_19,VERONA,2412
barrio_2413,l10n_co_base.city_11001,localidad_6,MUZU,2413
barrio_2413,l10n_co_base.city_11001,localidad_19,MUZU,2413
barrio_2414,l10n_co_base.city_11001,localidad_19,ISMAEL PERDOMO,2414
barrio_2415,l10n_co_base.city_11001,localidad_6,MADELENA,2415
barrio_2415,l10n_co_base.city_11001,localidad_19,MADELENA,2415
barrio_2416,l10n_co_base.city_11001,localidad_19,EL ENSUENO,2416
barrio_2417,l10n_co_base.city_11001,localidad_7,BARLOVENTO,2417
barrio_2417,l10n_co_base.city_11001,localidad_19,BARLOVENTO,2417
barrio_2418,l10n_co_base.city_11001,localidad_7,LA ESTANCIA,2418
barrio_2418,l10n_co_base.city_11001,localidad_19,LA ESTANCIA,2418
barrio_2419,l10n_co_base.city_11001,localidad_19,RINCON DE LA VALVANERA,2419
barrio_2420,l10n_co_base.city_11001,localidad_6,LA CORUNA,2420
barrio_2420,l10n_co_base.city_11001,localidad_19,LA CORUNA,2420
barrio_2421,l10n_co_base.city_11001,localidad_19,RAFAEL ESCAMILLA,2421
barrio_2422,l10n_co_base.city_11001,localidad_6,ATLANTA,2422
barrio_2422,l10n_co_base.city_11001,localidad_19,ATLANTA,2422
barrio_2423,l10n_co_base.city_11001,localidad_19,ESPINO,2423
barrio_2424,l10n_co_base.city_11001,localidad_19,RINCON DE GALICIA,2424
barrio_2426,l10n_co_base.city_11001,localidad_19,SANTO DOMINGO,2426
barrio_2427,l10n_co_base.city_11001,localidad_19,GALICIA,2427
barrio_2428,l10n_co_base.city_11001,localidad_7,PRIMAVERA II,2428
barrio_2428,l10n_co_base.city_11001,localidad_19,PRIMAVERA II,2428
barrio_2429,l10n_co_base.city_11001,localidad_19,MARIA CANO,2429
barrio_2430,l10n_co_base.city_11001,localidad_19,LAS BRISAS,2430
barrio_2431,l10n_co_base.city_11001,localidad_19,POTOSI,2431
barrio_2432,l10n_co_base.city_11001,localidad_6,ARBORIZADORA BAJA,2432
barrio_2432,l10n_co_base.city_11001,localidad_19,ARBORIZADORA BAJA,2432
barrio_2433,l10n_co_base.city_11001,localidad_19,EL PENON DEL CORTIJO,2433
barrio_2434,l10n_co_base.city_11001,localidad_19,JERUSALEN,2434
barrio_2435,l10n_co_base.city_11001,localidad_6,EL CHIRCAL SUR,2435
barrio_2435,l10n_co_base.city_11001,localidad_19,EL CHIRCAL SUR,2435
barrio_2436,l10n_co_base.city_11001,localidad_19,BELLAVISTA,2436
barrio_2437,l10n_co_base.city_11001,localidad_19,LA PRADERA,2437
barrio_2438,l10n_co_base.city_11001,localidad_19,SIERRA MORENA,2438
barrio_2439,l10n_co_base.city_11001,localidad_19,SIERRA MORENA,2439
barrio_2440,l10n_co_base.city_11001,localidad_19,SIERRA MORENA,2440
barrio_2441,l10n_co_base.city_11001,localidad_19,LOS TRES REYES I,2441
barrio_2442,l10n_co_base.city_11001,localidad_19,SANTA VIVIANA,2442
barrio_2443,l10n_co_base.city_11001,localidad_19,LA PRIMAVERA I,2443
barrio_2444,l10n_co_base.city_11001,localidad_19,SIERRA MORENA II,2444
barrio_2445,l10n_co_base.city_11001,localidad_19,CARACOLI,2445
barrio_2446,l10n_co_base.city_11001,localidad_19,LOS TRES REYES,2446
barrio_2447,l10n_co_base.city_11001,localidad_19,EL MIRADOR DE LA ESTANCIA,2447
barrio_2448,l10n_co_base.city_11001,localidad_19,PERDOMO ALTO,2448
barrio_2449,l10n_co_base.city_11001,localidad_19,ESPINO I,2449
barrio_2450,l10n_co_base.city_11001,localidad_19,PERDOMO ALTO,2450
barrio_2451,l10n_co_base.city_11001,localidad_19,SAN ANTONIO DEL MIRADOR,2451
barrio_2453,l10n_co_base.city_11001,localidad_19,CIUDAD BOLIVAR,2453
barrio_2455,l10n_co_base.city_11001,localidad_19,LA VALVANERA,2455
barrio_2456,l10n_co_base.city_11001,localidad_19,QUIBA I,2456
barrio_2460,l10n_co_base.city_11001,localidad_19,ARBORIZADORA ALTA I,2460
barrio_2461,l10n_co_base.city_11001,localidad_19,ARBORIZADORA ALTA II,2461
barrio_2501,l10n_co_base.city_11001,localidad_6,SAN CARLOS,2501
barrio_2501,l10n_co_base.city_11001,localidad_18,SAN CARLOS,2501
barrio_2502,l10n_co_base.city_11001,localidad_19,MILLAN,2502
barrio_2503,l10n_co_base.city_11001,localidad_5,LA AURORA,2503
barrio_2504,l10n_co_base.city_11001,localidad_19,COMPARTIR,2504
barrio_2505,l10n_co_base.city_11001,localidad_5,NUEVO SAN ANDRES,2505
barrio_2506,l10n_co_base.city_11001,localidad_5,GRAN YOMASA,2506
barrio_2507,l10n_co_base.city_11001,localidad_6,ABRAHAM LINCOLN,2507
barrio_2507,l10n_co_base.city_11001,localidad_18,ABRAHAM LINCOLN,2507
barrio_2508,l10n_co_base.city_11001,localidad_6,TUNJUELITO,2508
barrio_2508,l10n_co_base.city_11001,localidad_18,TUNJUELITO,2508
barrio_2509,l10n_co_base.city_11001,localidad_6,SAN BENITO,2509
barrio_2509,l10n_co_base.city_11001,localidad_19,SAN BENITO,2509
barrio_2510,l10n_co_base.city_11001,localidad_18,LA PICOTA ORIENTAL,2510
barrio_2511,l10n_co_base.city_11001,localidad_5,LA PICOTA,2511
barrio_2511,l10n_co_base.city_11001,localidad_6,LA PICOTA,2511
barrio_2511,l10n_co_base.city_11001,localidad_18,LA PICOTA,2511
barrio_2512,l10n_co_base.city_11001,localidad_5,AREA ARTILLERIA,2512
barrio_2512,l10n_co_base.city_11001,localidad_6,AREA ARTILLERIA,2512
barrio_2512,l10n_co_base.city_11001,localidad_18,AREA ARTILLERIA,2512
barrio_2512,l10n_co_base.city_11001,localidad_19,AREA ARTILLERIA,2512
barrio_2513,l10n_co_base.city_11001,localidad_19,LAS ACACIAS,2513
barrio_2514,l10n_co_base.city_11001,localidad_6,MEISSEN,2514
barrio_2514,l10n_co_base.city_11001,localidad_19,MEISSEN,2514
barrio_2515,l10n_co_base.city_11001,localidad_19,SAN FRANCISCO,2515
barrio_2516,l10n_co_base.city_11001,localidad_19,MEXICO,2516
barrio_2517,l10n_co_base.city_11001,localidad_19,LUCERO DEL SUR,2517
barrio_2518,l10n_co_base.city_11001,localidad_6,RONDA,2518
barrio_2518,l10n_co_base.city_11001,localidad_19,RONDA,2518
barrio_2519,l10n_co_base.city_11001,localidad_5,DANUBIO,2519
barrio_2519,l10n_co_base.city_11001,localidad_18,DANUBIO DEL SUR,2519
barrio_2520,l10n_co_base.city_11001,localidad_19,LAS MANAS,2520
barrio_2521,l10n_co_base.city_11001,localidad_19,LUCERO ALTO,2521
barrio_2522,l10n_co_base.city_11001,localidad_5,EL MOCHUELO ORIENTAL,2522
barrio_2522,l10n_co_base.city_11001,localidad_6,EL MOCHUELO ORIENTAL,2522
barrio_2522,l10n_co_base.city_11001,localidad_18,EL MOCHUELO ORIENTAL,2522
barrio_2522,l10n_co_base.city_11001,localidad_19,EL MOCHUELO ORIENTAL,2522
barrio_2523,l10n_co_base.city_11001,localidad_19,LA ALAMEDA,2523
barrio_2524,l10n_co_base.city_11001,localidad_5,LA ANDREA,2524
barrio_2525,l10n_co_base.city_11001,localidad_5,BARRANQUILLITA,2525
barrio_2526,l10n_co_base.city_11001,localidad_5,SANTA LIBRADA,2526
barrio_2527,l10n_co_base.city_11001,localidad_5,LA CABANA,2527
barrio_2528,l10n_co_base.city_11001,localidad_5,SANTA LIBRADA NORTE,2528
barrio_2529,l10n_co_base.city_11001,localidad_5,MARICHUELA,2529
barrio_2530,l10n_co_base.city_11001,localidad_19,QUIBA,2530
barrio_2531,l10n_co_base.city_11001,localidad_19,CANDELARIA LA NUEVA,2531
barrio_2532,l10n_co_base.city_11001,localidad_19,QUINTAS DEL SUR,2532
barrio_2533,l10n_co_base.city_11001,localidad_19,SOTAVENTO,2533
barrio_2534,l10n_co_base.city_11001,localidad_19,CASA DE TEJA,2534
barrio_2535,l10n_co_base.city_11001,localidad_5,PALERMO SUR,2535
barrio_2535,l10n_co_base.city_11001,localidad_18,PALERMO SUR,2535
barrio_2536,l10n_co_base.city_11001,localidad_5,MONTEBLANCO,2536
barrio_2537,l10n_co_base.city_11001,localidad_5,CHUNIZA,2537
barrio_2538,l10n_co_base.city_11001,localidad_5,USMINIA,2538
barrio_2539,l10n_co_base.city_11001,localidad_19,SAN RAFAEL,2539
barrio_2540,l10n_co_base.city_11001,localidad_19,ESTRELLA DEL SUR,2540
barrio_2541,l10n_co_base.city_11001,localidad_5,GRANADA SUR,2541
barrio_2542,l10n_co_base.city_11001,localidad_5,SERRANIAS,2542
barrio_2543,l10n_co_base.city_11001,localidad_5,COMUNEROS,2543
barrio_2544,l10n_co_base.city_11001,localidad_19,LOS LAURELES II,2544
barrio_2545,l10n_co_base.city_11001,localidad_19,EL SATELITE,2545
barrio_2546,l10n_co_base.city_11001,localidad_19,NACIONES UNIDAS,2546
barrio_2547,l10n_co_base.city_11001,localidad_19,EL TESORO,2547
barrio_2548,l10n_co_base.city_11001,localidad_5,EL VIRREY,2548
barrio_2549,l10n_co_base.city_11001,localidad_19,VILLA GLORIA,2549
barrio_2550,l10n_co_base.city_11001,localidad_5,DUITAMA,2550
barrio_2551,l10n_co_base.city_11001,localidad_5,ALASKA,2551
barrio_2552,l10n_co_base.city_11001,localidad_19,JUAN PABLO II,2552
barrio_2553,l10n_co_base.city_11001,localidad_19,SUMAPAZ,2553
barrio_2554,l10n_co_base.city_11001,localidad_19,GIBRALTAR SUR,2554
barrio_2555,l10n_co_base.city_11001,localidad_5,SAN JUAN BAUTISTA,2555
barrio_2556,l10n_co_base.city_11001,localidad_5,DESARROLLO BRAZUELOS I,2556
barrio_2557,l10n_co_base.city_11001,localidad_19,JUAN JOSE RONDON,2557
barrio_2558,l10n_co_base.city_11001,localidad_19,VILLAS EL DIAMANTE,2558
barrio_2559,l10n_co_base.city_11001,localidad_19,LOS ALPES SUR,2559
barrio_2560,l10n_co_base.city_11001,localidad_19,BELLAVISTA LUCERO ALTO,2560
barrio_2561,l10n_co_base.city_11001,localidad_19,CORDILLERA DEL SUR,2561
barrio_2562,l10n_co_base.city_11001,localidad_19,CENTRAL DE MEZCLAS,2562
barrio_2563,l10n_co_base.city_11001,localidad_5,EL PEDREGAL,2563
barrio_2564,l10n_co_base.city_11001,localidad_19,EL MINUTO DE MARIA,2564
barrio_2565,l10n_co_base.city_11001,localidad_19,PARAISO QUIBA,2565
barrio_2566,l10n_co_base.city_11001,localidad_5,LA PAZ,2566
barrio_2566,l10n_co_base.city_11001,localidad_18,LA PAZ,2566
barrio_2568,l10n_co_base.city_11001,localidad_19,ARBORIZADORA ALTA,2568
barrio_2569,l10n_co_base.city_11001,localidad_19,ARBORIZADORA ALTA,2569
barrio_2570,l10n_co_base.city_11001,localidad_19,EL MIRADOR,2570
barrio_2571,l10n_co_base.city_11001,localidad_5,ANTONIO JOSE DE SUCRE,2571
barrio_2572,l10n_co_base.city_11001,localidad_5,SALAZAR USME,2572
barrio_2573,l10n_co_base.city_11001,localidad_19,ARBORIZADORA ALTA,2573
barrio_2574,l10n_co_base.city_11001,localidad_19,CEDRITOS DEL SUR,2574
barrio_2575,l10n_co_base.city_11001,localidad_19,CERRO COLORADO,2575
barrio_2576,l10n_co_base.city_11001,localidad_5,SERRANIAS I,2576
barrio_2577,l10n_co_base.city_11001,localidad_5,DANUBIO II,2577
barrio_2577,l10n_co_base.city_11001,localidad_18,DANUBIO II,2577
barrio_2578,l10n_co_base.city_11001,localidad_19,ARABIA,2578
barrio_2579,l10n_co_base.city_11001,localidad_19,VILLA CANDELARIA,2579
barrio_2580,l10n_co_base.city_11001,localidad_19,BELLA FLOR,2580
barrio_2581,l10n_co_base.city_11001,localidad_19,LA TORRE,2581
barrio_2582,l10n_co_base.city_11001,localidad_19,BELLA FLOR SUR,2582
barrio_2583,l10n_co_base.city_11001,localidad_19,QUIBA URBANO,2583
barrio_2584,l10n_co_base.city_11001,localidad_19,EL MOCHUELO,2584
barrio_2585,l10n_co_base.city_11001,localidad_19,EL MOCHUELO URBANO,2585
barrio_2586,l10n_co_base.city_11001,localidad_5,YOMASA NORTE,2586
barrio_2586,l10n_co_base.city_11001,localidad_19,YOMASA NORTE,2586
barrio_2587,l10n_co_base.city_11001,localidad_19,BRISAS DEL VOLADOR,2587
barrio_2588,l10n_co_base.city_11001,localidad_19,EL MOCHUELO III URBANO,2588
barrio_2589,l10n_co_base.city_11001,localidad_5,PORVENIR,2589
barrio_2590,l10n_co_base.city_11001,localidad_5,LA FISCALA,2590
barrio_2591,l10n_co_base.city_11001,localidad_5,BRAZUELOS OCCIDENTAL,2591
barrio_2591,l10n_co_base.city_11001,localidad_19,BRAZUELOS OCCIDENTAL,2591
barrio_2592,l10n_co_base.city_11001,localidad_5,DESARROLLO BRAZUELOS,2592
barrio_2593,l10n_co_base.city_11001,localidad_5,TUNJUELITO,2593
barrio_2593,l10n_co_base.city_11001,localidad_19,TUNJUELITO,2593
barrio_2594,l10n_co_base.city_11001,localidad_5,VILLA ISRAEL,2594
barrio_2595,l10n_co_base.city_11001,localidad_19,LAGUNITAS URBANO,2595
barrio_2596,l10n_co_base.city_11001,localidad_5,MOCHUELO ALTO,2596
barrio_2596,l10n_co_base.city_11001,localidad_19,MOCHUELO ALTO,2596
barrio_2597,l10n_co_base.city_11001,localidad_5,LA FISCALA NORTE,2597
barrio_2597,l10n_co_base.city_11001,localidad_18,LA FISCALA NORTE,2597
barrio_2598,l10n_co_base.city_11001,localidad_5,EL MOCHUELO II URBANO,2598
barrio_2598,l10n_co_base.city_11001,localidad_19,EL MOCHUELO II URBANO,2598
barrio_2599,l10n_co_base.city_11001,localidad_5,CENTRO USME URBANO,2599
barrio_2601,l10n_co_base.city_11001,localidad_4,ARRAYANES I,2601
barrio_2601,l10n_co_base.city_11001,localidad_5,ARRAYANES I,2601
barrio_2601,l10n_co_base.city_11001,localidad_18,ARRAYANES I,2601
barrio_2602,l10n_co_base.city_11001,localidad_4,FISCALA ALTA,2602
barrio_2602,l10n_co_base.city_11001,localidad_5,FISCALA ALTA,2602
barrio_2604,l10n_co_base.city_11001,localidad_5,LOS OLIVARES,2604
barrio_2605,l10n_co_base.city_11001,localidad_5,BOLONIA,2605
barrio_2606,l10n_co_base.city_11001,localidad_5,EL CURUBO,2606
barrio_2607,l10n_co_base.city_11001,localidad_5,LA ESPERANZA SUR,2607
barrio_2608,l10n_co_base.city_11001,localidad_5,EL BOSQUE CENTRAL I,2608
barrio_2609,l10n_co_base.city_11001,localidad_5,EL BOSQUE,2609
barrio_2610,l10n_co_base.city_11001,localidad_5,CHAPINERITO,2610
barrio_2611,l10n_co_base.city_11001,localidad_5,CHARALA,2611
barrio_2612,l10n_co_base.city_11001,localidad_5,LA COMUNA,2612
barrio_2613,l10n_co_base.city_11001,localidad_5,EL PROGRESO USME,2613
barrio_2614,l10n_co_base.city_11001,localidad_5,LA ORQUIDEA DE USME,2614
barrio_2615,l10n_co_base.city_11001,localidad_5,LA ESPERANZA DE USME,2615
barrio_2616,l10n_co_base.city_11001,localidad_5,EL NUEVO PORTAL,2616
barrio_2617,l10n_co_base.city_11001,localidad_5,EL REFUGIO I,2617
barrio_2618,l10n_co_base.city_11001,localidad_5,PUERTA AL LLANO DE USME,2618
barrio_2619,l10n_co_base.city_11001,localidad_5,VILLA ANITA,2619
barrio_2620,l10n_co_base.city_11001,localidad_5,EL NUEVO PORTAL II,2620
barrio_2621,l10n_co_base.city_11001,localidad_5,SAN FELIPE DE USME,2621
barrio_2622,l10n_co_base.city_11001,localidad_5,TOCAIMITA ORIENTAL I,2622
barrio_2625,l10n_co_base.city_11001,localidad_4,ARRAYANES V,2625
barrio_2625,l10n_co_base.city_11001,localidad_5,ARRAYANES V,2625
barrio_2625,l10n_co_base.city_11001,localidad_18,ARRAYANES V,2625
barrio_2626,l10n_co_base.city_11001,localidad_4,BOLONIA I,2626
barrio_2626,l10n_co_base.city_11001,localidad_5,BOLONIA I,2626
barrio_2627,l10n_co_base.city_11001,localidad_5,LA REFORMA,2627
barrio_2628,l10n_co_base.city_11001,localidad_5,EL BOSQUE SUR ORIENTAL,2628
barrio_2629,l10n_co_base.city_11001,localidad_5,EL NEVADO II,2629
barrio_2630,l10n_co_base.city_11001,localidad_5,EL PORTAL DEL DIVINO,2630
barrio_2631,l10n_co_base.city_11001,localidad_5,EL NEVADO,2631
barrio_2632,l10n_co_base.city_11001,localidad_5,LA REQUILINA,2632
barrio_2633,l10n_co_base.city_11001,localidad_5,LAS VIOLETAS,2633
barrio_2634,l10n_co_base.city_11001,localidad_5,EL TUNO,2634
barrio_2635,l10n_co_base.city_11001,localidad_5,BRISAS DEL LLANO,2635
barrio_2636,l10n_co_base.city_11001,localidad_5,LA HUERTA,2636
barrio_2637,l10n_co_base.city_11001,localidad_5,ARRAYANES VI,2637
barrio_2637,l10n_co_base.city_11001,localidad_18,ARRAYANES VI,2637
barrio_2640,l10n_co_base.city_11001,localidad_5,EL PEDREGAL II,2640
barrio_2642,l10n_co_base.city_11001,localidad_5,EL PORTAL URBANO,2642
barrio_3,l10n_co_base.city_11001,localidad_1,BALCONES DE VISTA HERMOSA,
barrio_3101,l10n_co_base.city_11001,localidad_3,LA ALAMEDA,3101
barrio_3101,l10n_co_base.city_11001,localidad_14,LA ALAMEDA,3101
barrio_3102,l10n_co_base.city_11001,localidad_3,LAS NIEVES,3102
barrio_3103,l10n_co_base.city_11001,localidad_3,LAS AGUAS,3103
barrio_3103,l10n_co_base.city_11001,localidad_17,LAS AGUAS,3103
barrio_3104,l10n_co_base.city_11001,localidad_17,LA CONCORDIA,3104
barrio_3105,l10n_co_base.city_11001,localidad_3,EGIPTO,3105
barrio_3105,l10n_co_base.city_11001,localidad_17,EGIPTO,3105
barrio_3106,l10n_co_base.city_11001,localidad_3,CENTRO ADMINISTRATIVO,3106
barrio_3106,l10n_co_base.city_11001,localidad_17,CENTRO ADMINISTRATIVO,3106
barrio_3107,l10n_co_base.city_11001,localidad_3,SANTA INES,3107
barrio_3107,l10n_co_base.city_11001,localidad_14,SANTA INES,3107
barrio_3107,l10n_co_base.city_11001,localidad_17,SANTA INES,3107
barrio_3108,l10n_co_base.city_11001,localidad_3,LA CAPUCHINA,3108
barrio_3108,l10n_co_base.city_11001,localidad_14,LA CAPUCHINA,3108
barrio_3108,l10n_co_base.city_11001,localidad_17,LA CAPUCHINA,3108
barrio_3109,l10n_co_base.city_11001,localidad_3,VERACRUZ,3109
barrio_3109,l10n_co_base.city_11001,localidad_17,VERACRUZ,3109
barrio_3110,l10n_co_base.city_11001,localidad_3,LA CATEDRAL,3110
barrio_3110,l10n_co_base.city_11001,localidad_17,LA CATEDRAL,3110
barrio_3201,l10n_co_base.city_11001,localidad_3,SAN BERNARDINO,3201
barrio_3201,l10n_co_base.city_11001,localidad_4,SAN BERNARDINO,3201
barrio_3201,l10n_co_base.city_11001,localidad_15,SAN BERNARDINO,3201
barrio_3201,l10n_co_base.city_11001,localidad_17,SAN BERNARDINO,3201
barrio_3202,l10n_co_base.city_11001,localidad_3,LAS CRUCES,3202
barrio_3202,l10n_co_base.city_11001,localidad_4,LAS CRUCES,3202
barrio_3203,l10n_co_base.city_11001,localidad_3,SANTA BARBARA,3203
barrio_3203,l10n_co_base.city_11001,localidad_17,SANTA BARBARA,3203
barrio_3204,l10n_co_base.city_11001,localidad_3,BELEN,3204
barrio_3204,l10n_co_base.city_11001,localidad_17,BELEN,3204
barrio_3205,l10n_co_base.city_11001,localidad_3,EL GUAVIO,3205
barrio_3205,l10n_co_base.city_11001,localidad_17,EL GUAVIO,3205
barrio_3206,l10n_co_base.city_11001,localidad_3,LA PENA,3206
barrio_3207,l10n_co_base.city_11001,localidad_3,LOS LACHES,3207
barrio_3207,l10n_co_base.city_11001,localidad_4,LOS LACHES,3207
barrio_3208,l10n_co_base.city_11001,localidad_3,EL ROCIO,3208
barrio_3208,l10n_co_base.city_11001,localidad_4,EL ROCIO,3208
barrio_3209,l10n_co_base.city_11001,localidad_3,EL DORADO,3209
barrio_3209,l10n_co_base.city_11001,localidad_4,EL DORADO,3209
barrio_3210,l10n_co_base.city_11001,localidad_3,RAMIREZ,3210
barrio_3210,l10n_co_base.city_11001,localidad_4,RAMIREZ,3210
barrio_3211,l10n_co_base.city_11001,localidad_3,GIRARDOT,3211
barrio_3212,l10n_co_base.city_11001,localidad_3,LOURDES,3212
barrio_3212,l10n_co_base.city_11001,localidad_17,LOURDES,3212
barrio_3215,l10n_co_base.city_11001,localidad_3,SAN FRANCISCO RURAL,3215
barrio_3215,l10n_co_base.city_11001,localidad_17,SAN FRANCISCO RURAL,3215
barrio_4,l10n_co_base.city_11001,localidad_1,BALMORAL NORTE,
barrio_4101,l10n_co_base.city_11001,localidad_14,RICAURTE,4101
barrio_4101,l10n_co_base.city_11001,localidad_16,RICAURTE,4101
barrio_4102,l10n_co_base.city_11001,localidad_14,LA SABANA,4102
barrio_4103,l10n_co_base.city_11001,localidad_3,VOTO NACIONAL,4103
barrio_4103,l10n_co_base.city_11001,localidad_14,VOTO NACIONAL,4103
barrio_4104,l10n_co_base.city_11001,localidad_3,LA ESTANZUELA,4104
barrio_4104,l10n_co_base.city_11001,localidad_14,LA ESTANZUELA,4104
barrio_4105,l10n_co_base.city_11001,localidad_3,EDUARDO SANTOS,4105
barrio_4105,l10n_co_base.city_11001,localidad_14,EDUARDO SANTOS,4105
barrio_4105,l10n_co_base.city_11001,localidad_15,EDUARDO SANTOS,4105
barrio_4106,l10n_co_base.city_11001,localidad_14,EL VERGEL,4106
barrio_4106,l10n_co_base.city_11001,localidad_15,EL VERGEL,4106
barrio_4107,l10n_co_base.city_11001,localidad_14,SANTA ISABEL SUR,4107
